id,cefr_level,word,plwords
1628,A1,drawn,przyciąga;ciągnie;zostały;uwagę;krew
1629,A2,pacific,Pacyfiku;Pacific;Pacyfik;Spokojnym;Południowy
1630,A1,cm,cm;183;jelito;Talia;0.5
1631,B1,broad,szerokie;spektrum;szerokim;szeroki;baba
1632,B1,debt,długu;dług;długach;Dług;długiem
1633,B1,please,prosze;błagam;poproszę;Poproszę;Błagam
1634,A1,illinois,
1635,B2,employer,pracodawca;pracodawcy;pracodawcą;pracodawcę;Pracodawca
1636,B1,lay,połóż;leżał;leżeć;Połóż;złożyć
1637,B1,race,wyścig;wyścigu;Wyścig;wyścigiem;rasą
1638,B1,sex,uprawialiśmy;seksem;płeć;Seks;seksie
1639,A1,boston,Bostonu;Bostonie;Boston;Dusiciel;Dusiciela
1640,B2,identified,zidentyfikowany;zidentyfikował;Zidentyfikowaliśmy;zidentyfikowała;zidentyfikowano
1641,B1,reserve,rezerwy;rezerwie;zarezerwować;rezerwę;rezerwa
1642,B1,sort,sensie;typu;pewnym;rodzaj;rodzaju
1643,B2,specified,wyznaczonego;określonego;określonej;określonym;określonych
1644,A2,stand,stój;znoszę;stoisz;wstać;stanąć
1645,B1,marriage,małżeństwo;małżeństwie;małżeństwu;Małżeństwo;małżeństwa
1646,B2,equation,równanie;równania;matematyczne;wzór;proste
1647,A2,directed,reżyseria;skierowane;wyreżyserował;reżyserował;Scenariusz
1648,A2,suggest,Sugeruję;sugeruję;zasugerować;Proponuję;proponujesz
1649,A1,indian,Indianinem;indiańskie;Indianina;Indianin;indyjskiego
1650,A1,highest,najwyższe;najwyższą;najwyższych;najwyższa;najwyższego
1651,B1,van,vana;van;vanie;furgonetki;furgonetce
1652,B1,skin,skóra;skórę;skórze;skórą;Skóra
1653,B1,season,sezon;sezonu;sezonie;Sezon;sezonem
1654,A1,mouth,buzi;ustami;ustach;buzię;gęby
1655,A1,learned,Nauczyłam;Nauczyłem;nauczyliśmy;nauczyłam;nauczyłaś
1656,B2,institution,instytucji;instytucja;instytucję;instytucją;ośrodku
1657,A2,concern,zmartwienie;zmartwieniem;troska;troską;troski
1658,B1,combination,kombinacja;kombinację;kombinacji;szyfr;Kombinacja
1659,B1,recognized,rozpoznał;rozpoznałem;rozpoznała;Rozpoznałem;Rozpoznał
1660,A1,ship,okręcie;Statek;okrętu;statkiem;okręt
1661,A1,visit,wizyta;odwiedzisz;odwiedzę;odwiedzać;wizytą
1662,A2,resulting,wynikające;rezultacie;powodując;efektem;skutkiem
1663,B2,welfare,zasiłku;zasiłek;dobrobyt;dobrobytu;dobro
1664,A1,rose,róża;różę;róży;różą;Róża
1665,A2,accept,zaakceptować;Akceptuję;akceptuję;zaakceptuję;zaakceptujesz
1666,A1,statute,przedawnienia;statutu;statut;ustawa;przepisu
1667,A2,exist,istniejesz;istnieję;istniejemy;istnieć;istnieją
1668,A2,attack,atakowani;Atak;zaatakujemy;zaatakują;atakować
1669,B2,very,strony;dziękuję;przykro;ważne;dobre
1670,A2,wish,życzysz;życzyć;życzenie;Życzę;życzę
1671,A1,nine,dziewięciu;dziewiątej;Dziewięć;dziewięć;21
1672,B2,submitted,Złożyłem;złożyłem;złożyła;przedstawił;złożył
1673,A1,subsequent,późniejszych;późniejszego;późniejszym;następna;kolejnych
1674,A2,failed,Zawiodłem;zawiodłem;zawiódł;Zawiodłam;Zawiodłeś
1675,A1,houses,domy;domami;domów;Domy;domki
1676,A1,leaders,przywódców;przywódcy;liderów;przywódcami;liderzy
1677,A2,ca,ca;va;comme;Ca;mo
1678,A2,impossible,niemożliwe;niemożliwa;niemożliwego;niemożliwy;niemożliwym
1679,B2,extension,przedłużenie;przedłużeniem;wewnętrzny;rozszerzenie;przedłużenia
1680,B1,gain,zyskania;zyskać;zyskasz;zyska;zyskał
1681,A2,samples,próbki;próbek;Próbki;próbkach;tkanek
1682,A1,virginia,
1683,B1,largely,mierze;dużej;głównie;stopniu;większości
1684,B1,form,forma;formularz;formą;formę;tworzą
1685,B1,port,portu;porcie;port;porto;portem
1686,A1,piece,układanki;Kawałek;kawałka;fragment;kawałku
1687,B2,commissioner,komisarza;komisarz;komisarzem;Komisarz;komisarzu
1688,A2,competition,konkurencji;konkurencję;konkurencja;zawody;konkurencją
1689,A1,mexico,Meksyku;Meksyk;Mexico;Meksykiem;MEKSYK
1690,B1,charges,ładunki;zarzutami;Zarzuty;oskarżeń;wniósł
1691,B1,supplies,zapasy;zapasów;zaopatrzenie;zapasami;zaopatrzenia
1692,A1,older,starszy;starsza;starsze;starsi;starszymi
1693,A2,official,oficjalne;oficjalny;oficjalna;oficjalnym;oficjalnego
1694,B1,conflict,konflikt;konfliktu;konfliktów;konflikcie;konflikty
1695,A1,greatest,najwspanialszym;najwspanialszy;wszechczasów;Największy;największej
1696,B2,detailed,szczegółowe;szczegółowy;szczegółową;szczegółowych;szczegółowego
1697,A1,studied,Studiowałem;studiowałem;studiował;Studiował;Przestudiowałem
1698,A1,st,st;Św;świętego;1.;św
1699,B2,external,zewnętrzne;zewnętrznych;zewnętrznego;zewnętrzny;zewnętrzna
1700,B1,engaged,zaręczona;zaręczeni;zaręczony;zaręczyliśmy;zaręczyła
1701,B1,origin,pochodzenia;pochodzenie;pochodzeniu;Pochodzenie;Źródło
1702,A2,bit,troszeczkę;odrobinę;troszkę;kawałek;nieco
1703,B1,whole,Cała;Całe;Cały;całego;całej
1704,B1,solid,solidne;solidny;solidna;solidną;solidnego
1705,A2,statements,oświadczeń;oświadczenia;Zeznania;wypowiedzi;wyciągów
1706,A1,christ,Ciało;krzyż;pieprzony;boskie;Boską
1707,B2,multiple,wielokrotne;wielokrotnego;liczne;Liczne;wielokrotnie
1708,A2,controlled,kontrolowane;kontrolowany;kontrolowana;kontrolowanym;kontrolowanych
1709,A2,lived,Mieszkała;Żyłem;Mieszkał;Mieszkałem;mieszkałam
1710,B1,numerous,liczne;licznych;wielokrotnie;wieloma;Wiele
1711,B1,vehicle,pojazd;pojazdu;pojeździe;pojazdem;Pojazd
1712,A1,evening,Wieczorem;wieczora;dzisiejszego;wieczoru;Miłego
1713,B1,substantial,znaczne;pokaźna;znaczna;znacząca;znaczącego
1714,A2,editor,redaktorem;redaktor;redaktora;wydawca;wydawcą
1715,A2,supported,wspierała;wspierany;wspierał;popierał;poparł
1716,B2,adequate,adekwatne;wystarczający;wystarczające;odpowiednia;odpowiednich
1717,B1,preparation,przygotowania;przygotowań;przygotowanie;przygotowaniu;przygotowaniem
1718,A1,agree,Zgadzam;Zgadzasz;zgadzamy;zgodzimy;zgodzą
1719,A2,views,poglądy;widoki;poglądów;odsłon;poglądami
1720,A1,jesus,przygotuje;Jezusowi;Jesus;Jezusem;Maria
1721,B1,command,Rozkazuję;dowództwo;komendę;rozkazem;dowodzenie
1722,A2,recorded,Nagrałem;nagrana;nagrano;nagrał;nagrany
1723,B1,joint,skręta;stawów;staw;pierdlu;wspólna
1724,A1,club,klub;klubie;klubem;Klub;klubu
1725,B1,efficiency,wydajność;wydajności;efektywność;efektywności;skuteczność
1726,A1,hon,złotko;słonko;kochana;kotku;Skarbie
1727,A2,native,tubylcem;tubylców;rdzenni;ojczysty;ojczyzny
1728,B1,possibility,możliwością;prawdopodobieństwo;możliwość;prawdopodobne;Istnieje
1729,B1,republic,republiki;Republiki;republika;republiką;republikę
1730,A1,happened,przydarzyło;przytrafiło;spotkało;zaszło;zdarzyło
1731,A1,sat,usiadłem;Usiadłem;usiadłam;usiedliśmy;usiadł
1732,B1,documents,dokumenty;dokumentów;dokumentami;Dokumenty;dokumentach
1733,B2,scheme,piramida;piramidę;schemat;finansowa;piramidy
1734,B2,moral,moralny;moralne;moralnych;moralnym;moralnej
1735,B1,combined,połączeniu;wzięci;wzięte;wziętych;połączoną
1736,B1,derived,wywodzi;pochodną;Wywodzi;grzybów;pochodzących
1737,A1,item,przedmiot;przedmiotu;przedmiotem;pozycja;element
1738,B2,contracts,kontrakty;kontraktów;kontraktami;kontraktach;Kontrakty
1739,B1,establishment,przybytku;przybytek;lokalu;placówka;placówce
1740,A2,deal,Umowa;targu;ugodę;umowa;umowy
1741,A2,usual,zwykle;zwykłych;zwykłe;zwykły;zazwyczaj
1742,B1,contain,zawierają;zawierać;Zawierają;opanować;zawiera
1743,A2,citizens,obywateli;obywatele;obywatelami;obywatelom;Obywatele
1744,A1,present,teraźniejszości;teraźniejszość;Przedstawiam;obecna;obecne
1745,A1,thank,dziękuj;dziękować;dziękuje;dziękujemy;przybycie
1746,A1,anyone,kogokolwiek;Nikomu;Nikogo;nikim;ktokolwiek
1747,A1,everyone,wszystkimi;inni;wiedzą;Każdy;każdego
1748,B2,corresponding,odpowiadające;odpowiadających;korespondować;odpowiadający;odpowiednich
1749,B1,composition,skład;kompozycja;kompozycji;kompozycję;Skład
1750,A1,rich,bogaty;bogaci;bogata;bogatym;bogatych
1751,A1,daughter,Córka;córce;córką;córkę;córka
1752,B1,signal,sygnał;sygnału;Sygnał;sygnałem;sygnały
1753,A1,filled,wypełnione;wypełniony;wypełniona;wypełnił;wypełnić
1754,A1,boys,chłopcom;chłopcami;chłopakom;chłopcy;chłopców
1755,B1,electrical,elektryczne;elektrycznych;elektrycznej;elektryczną;elektrycznego
1756,A1,counsel,mecenasie;mecenas;przeciwnej;doradca;obrońcę
1757,A1,correct,poprawne;poprawna;prawidłowe;politycznie;poprawnie
1758,A1,sites,portale;stronach;porno;budowy;stron
1759,A2,time,Następnym;Tym;Czas;dawno;ostatni
1760,B2,overall,ogólnie;ogólną;ogólnej;ogólne;ogólnego
1761,A1,lives,Mieszka;istnień;mieszka;życiem;końca
1762,A2,apparently,najwyraźniej;najwidoczniej;widocznie;Najwidoczniej;Widocznie
1763,B1,depth,głębokość;głębokości;Głębokość;głębię;peryskopowa
1764,B2,interpretation,interpretacja;interpretacji;interpretację;interpretacją;interpretować
1765,A2,attempt,próbą;Próba;próba;zamachu;zamach
1766,A1,collected,zebrane;zebrałem;Zebrałem;zebrałam;zebraliśmy
1767,B1,officials,urzędników;urzędnicy;oficjeli;Urzędnicy;oficjele
1768,A2,explain,Wyjaśnię;Wytłumaczę;wytłumaczysz;wyjaśnij;wytłumaczę
1769,A2,chance,szansą;szansy;szans;okazję;szanse
1770,B1,brief,streszczał;krótkiego;krótkiej;krótką;krótka
1771,B1,entry,wpis;wpisu;dzienniku;zapis;wejściu
1772,A2,kingdom,królestwo;królestwa;królestwie;Królestwo;królestwem
1773,A2,improve,poprawić;ulepszyć;polepszyć;poprawią;udoskonalić
1774,A1,file,plik;pliku;teczkę;Akta;aktach
1775,B1,edge,krawędzi;krawędź;skraju;krawędzią;skraj
1776,B1,global,globalne;ocieplenie;globalnego;globalnej;globalną
1777,B1,injury,kontuzja;kontuzji;kontuzję;urazie;uraz
1778,B1,consumption,konsumpcji;suchoty;zużycie;gruźlicę;spożycie
1779,A1,phone,słuchawkę;telefonicznej;telefonem;Telefon;telefonie
1780,B2,grand,patoli;tysiaków;kafli;patyków;kawałków
1781,A2,leaving,Wyjeżdżamy;Odchodzę;wyjeżdżasz;wyjeżdżamy;Wyjeżdżam
1782,B1,bond,więź;Więź;obligacji;więzi;kaucji
1783,B1,immediate,natychmiastowe;natychmiastowej;natychmiastowego;natychmiastową;natychmiastowy
1784,A1,liability,ciężarem;obciążeniem;kulą;odpowiedzialnością;odpowiedzialności
1785,B2,communities,osiedla;atakują;wspólnoty;społeczeństwo;społeczności
1786,A1,believed,wierzył;Wierzyłem;Wierzył;Wierzyłam;uwierzyłeś
1787,B1,limits,granice;limity;ograniczenia;ograniczeń;ogranicza
1788,A1,applicable,zastosowanie;zastosować;Lotnictwa;Uroczyście;Federalnej
1789,B1,bound,związani;zobowiązany;związana;związany;związane
1790,B2,profit,zysku;zysk;zyski;zyskiem;zysków
1791,A1,mail,pocztę;pocztą;Poczta;poczta;poczty
1792,A2,contrast,kontrast;kontrastu;kontrastem;Kontrast;kontrastuje
1793,A1,call,dzwoń;nazywają;nazwać;nazywać;wezwać
1794,B1,relationships,związki;związkach;związków;Związki;związkami
1795,A1,fast,fast;szybka;szybkie;szybki;Szybko
1796,A1,joseph,
1797,B2,relevant,istotne;istotnego;nieistotne;istotna;istotny
1798,B1,properly,prawidłowo;odpowiednio;poprawnie;należycie;porządnie
1799,A2,canadian,
1800,A2,generation,pokolenie;pokolenia;pokoleniu;generacji;pokoleniem
1801,A2,positions,pozycje;pozycjach;Zająć;Pozycje;stanowisk
1802,B1,objects,obiekty;przedmioty;obiektów;przedmiotów;przedmiotami
1803,A2,zone,strefie;strefa;strefę;strefy;strefą
1804,B1,inches,cali;centymetrów;cale;centymetry;grubości
1805,A1,map,mapę;mapa;mapie;mapy;Mapa
1806,A1,bridge,most;mostu;moście;mostek;mostem
1807,B1,laid,zaliczyć;położył;łóżku;seks;kimś
1808,A2,appearance,wygląd;wyglądu;pojawienie;wyglądzie;wyglądem
1809,B2,improved,poprawiła;poprawił;poprawiło;poprawiły;polepszyło
1810,B1,moreover,ponadto;jecie;dynastii;zresztą;Ponadto
1811,A1,peter,Petera;Piotrusia;Peterem;Peterze;Piotruś
1812,A1,largest,Największe;Największa;Największy;największej;największa
1813,B1,edition,wydanie;edycja;wydaniu;edycji;wydania
1814,B1,excess,nadmiar;nadmiaru;nadmiarze;Nadmiar;umiaru
1815,B1,experiment,eksperyment;eksperymentu;eksperymencie;eksperymentem;Eksperyment
1816,B1,fall,jesienią;jesieni;fall;upaść;spaść
1817,B2,concrete,beton;betonu;betonie;konkretnego;betonem
1818,A2,detail,szczegół;detal;szczegółu;szczególe;szczegółowo
1819,B1,reality,rzeczywistość;rzeczywistością;reality;Rzeczywistość;rzeczywistości
1820,A1,bodies,ciał;ciałami;ciałach;Ciała;trupów
1821,A2,owned,Właścicielem;posiadał;właścicielami;należała;posiadaniu
1822,B1,quantity,jakość;ilościach;Ilość;ilość;jakości
1823,B1,layer,warstwa;warstwę;warstwie;warstwy;powłoka
1824,B1,proof,Dowód;dowodem;dowodu;know;dowód
1825,B1,assumed,Założyłem;Założyłam;założyłem;Zakładałem;założyłam
1826,A1,johnson,Johnsona;Głosujcie;Johnsonem;fiucie;Leigh
1827,B2,gross,Ohyda;ohydne;brutto;obrzydliwe;Obrzydliwe
1828,B1,patterns,wzory;wzorce;wzorów;wzorców;Wzory
1829,A1,brain,Mózg;mózgowe;mózgiem;guza;mózg
1830,A1,girls,dziewczynkami;dziewczynach;dziewczynom;dziewczynek;dziewczęta
1831,A1,beautiful,pięknego;pięknym;pięknych;pięknej;Piękne
1832,B1,liquid,płyn;ciecz;płynny;ciekły;płynnego
1833,A1,australia,
1834,A2,passage,przejścia;przejście;przejazd;ustęp;upływ
1835,B1,affect,wpłynie;wpłynąć;wpływać;wpływają;wpłynęło
1836,B1,human,ludzkim;ludzki;ludzka;ludzkiego;ludzką
1837,A1,window,oknie;Okno;okienko;oknem;okno
1838,A1,lady,paniusiu;damą;damę;dama;panienko
1839,A2,suitable,odpowiedniego;odpowiednich;odpowiednia;odpowiednią;odpowiednie
1840,A2,organized,zorganizowany;zorganizowani;zorganizowane;zorganizowana;zorganizował
1841,A2,markets,targi;targach;rynkiem;giełdy;giełdę
1842,B1,typical,typowe;typowy;typowym;typowa;Typowe
1843,A1,green,zielone;zielony;zielonym;zielonych;zielona
1844,B2,territory,terytorium;Terytorium;neutralnym;tereny;terenu
1845,A2,reach,dosięgnąć;sięgnąć;zasięgiem;dodzwonić;dotrzemy
1846,A2,meant,znaczył;pisane;oznaczało;Chodziło;znaczyło
1847,B2,testimony,zeznanie;Zeznanie;zeznaniu;zeznaniami;Zeznania
1848,B1,cancer,raka;rak;rakiem;Rak;raku
1849,A1,supreme,Najwyższego;Najwyższym;najwyższego;najwyższą;Najwyższy
1850,B1,dependent,zależny;zależna;zależne;zależni;uzależnione
1851,A2,mining,górniczej;górnicze;górnictwa;górniczym;górnictwie
1852,B1,estimates,szacunki;szacunków;szacują;ocenia;Patolog
1853,A1,arts,sztuk;sztukach;Sztuki;artystyczne;Sztuka
1854,B1,regions,regiony;regionów;regionach;rejonach;rejonów
1855,A1,talk,Porozmawiam;Porozmawiajmy;Porozmawiamy;pogadamy;porozmawiamy
1856,B2,aircraft,lotniskowiec;lotniskowca;powietrzny;samolotów;samoloty
1857,A2,museum,muzeum;Muzeum;zamknięte;obraz;sztuki
1858,B1,instruction,instrukcji;instrukcje;instrukcję;instrukcja;obsługi
1859,A2,fresh,świeży;świeża;świeżą;świeżych;świeżej
1860,B1,findings,ustalenia;znaleziska;odkryciami;ustaleń;odkrycia
1861,A1,protein,białka;białko;proteiny;białek;proteinowe
1862,A1,density,gęstość;gęstości;Gęstość;gęstością;cząsteczkowa
1863,B2,outside,spoza;dworze;miastem;domem;drzwiami
1864,B1,mechanical,mechaniczne;mechanicznego;mechanicznych;mechaniczna;mechaniczną
1865,B1,proportion,proporcji;proporcje;proporcjach;proporcjonalnie;proporcja
1866,B1,recommended,polecił;poleciła;poleciłem;Poleciłem;poleciłeś
1867,B1,engine,silnik;silnika;Silnik;silnikiem;silniku
1868,A2,fell,Spadł;Zakochałam;upadła;Zakochałem;spadło
1869,A2,understood,rozumiał;rozumiałem;rozumiała;rozumiałam;Zrozumiano
1870,A2,salt,soli;sól;solą;Sól;słoną
1871,B2,finance,finansów;finansach;sfinansować;finansować;finanse
1872,A2,exactly,Niezupełnie;Dokładnie;właściwie;końca;dokładnie
1873,A1,carrying,niosąc;niósł;niesie;noszę;nosił
1874,B2,marketing,marketingowym;chwyt;reklamy;kampanii;działu
1875,A1,build,zbudować;Zbudujemy;zbuduję;wybudować;zbudujemy
1876,B1,channel,kanał;kanale;kanału;Kanał;kanałem
1877,B2,divided,podzielone;podzielony;podzielona;podzieleni;dzielone
1878,B1,primarily,głównie;głownie;pierwotnie;początkowo;Głównie
1879,B2,remaining,Pozostałe;pozostały;pozostałe;pozostała;pozostałych
1880,A1,skills,umiejętności;umiejętnościami;umiejętnościach;umiejętność;zdolności
1881,A1,speaking,propos;rozmawiam;Mówiąc;telefonie;rozmawia
1882,B1,consumer,konsumentów;Konsumentów;cen;Agencji;produktów
1883,B2,carbon,węgla;węglowego;dwutlenek;tlenkiem;tlenku
1884,A2,search,poszukiwaniach;poszukiwanie;poszukiwania;poszukiwań;przeszukać
1885,A2,silver,srebra;srebro;srebrny;srebrne;srebrną
1886,B1,document,dokument;dokumentu;Dokument;dokumentem;dokumentów
1887,B1,philosophy,filozofii;filozofia;filozofię;filozofią;Filozofia
1888,B1,pounds,funty;kilogramy;Waży;kilogramów;kg
1889,A2,shape,kształt;kształtu;Kształt;kondycji;świetnej
1890,A2,background,tle;tło;tła;pochodzenie;przeszłość
1891,A2,consists,składa;Składa;Polega;składają;zawiera
1892,B1,settlement,ugody;osady;ugodę;ugoda;osadę
1893,A1,pointed,wskazał;wskazała;wycelował;celował;zauważył
1894,B1,desire,pragnienie;pożądanie;pożądania;pragnieniem;pożądaniem
1895,A2,crime,przestępczość;zbrodnią;przestępczości;przestępstwem;zbrodnia
1896,A2,safe,sejf;sejfie;sejfu;bezpiecznego;bezpieczni
1897,A1,message,przesłanie;Wiadomość;wiadomość.;wiadomością;przekaz
1898,A2,communications,komunikację;komunikacji;komunikacja;łączności;łączność
1899,B1,cotton,bawełny;bawełna;bawełnę;bawełniane;bawełną
1900,B1,maintained,utrzymany;zachowana;utrzymana;utrzymane;utrzymywał
1901,A2,explained,wyjaśnił;Wyjaśniłem;wyjaśniłem;wyjaśniła;wyjaśnione
1902,B1,marine,marine;Marine;morskim;biologiem;marines
1903,A2,ancient,starożytne;starożytny;starożytnych;starożytnym;starożytnego
1904,B2,loans,pożyczek;kredytów;kredyty;Pożyczki;pożyczki
1905,A1,louis,Louis;Ludwik;Louisa;XIV;Ludwika
1906,B1,proved,udowodnił;udowodniłeś;Udowodniłeś;dowiódł;Udowodnił
1907,A1,either,Też;żadnego;także;również;Albo
1908,B1,charged,naładowane;naładowany;oskarżyli;oskarżono;postawiono
1909,A2,wave,fala;falę;fali;Fala;falą
1910,B1,delivery,dostawę;dostawa;Dostawa;dostawy;dostawą
1911,A1,maybe,moglibyśmy;powinniśmy;Albo;pomóc;Cóż
1912,A1,ice,lodu;lód;Lód;lodzie;lodem
1913,A1,tables,stoły;stoliki;stołów;stolików;stołach
1914,A2,ill,chora;zachorowała;choruje;zachorował;chory
1915,A1,farmers,farmerów;rolników;rolnicy;farmerzy;farmerami
1916,B1,closely,przyjrzysz;bacznie;Przyjrzyj;pilnie;dokładniej
1917,B1,mission,misji;misję;misja;misją;Misja
1918,B1,anti,anty;antyamerykańskie;Powołano;Legion;Donahue
1919,A1,sugar,cukru;cukier;cukrem;cukiereczku;sugar
1920,A1,hope,Obyś;nadzieja;nadzieją;Miejmy;Oby
1921,B1,aware,świadom;świadomy;świadoma;świadomi;Zdaję
1922,A2,youth,młodości;młodość;młodzieży;młodzież;młodością
1923,A2,adult,dorosłych;dorosły;dorosłego;dorosła;dorosłym
1924,A1,excellent,doskonałe;doskonałym;doskonałą;znakomity;doskonała
1925,A1,happy,szczęśliwego;uszczęśliwić;szczęśliwą;szczęśliwym;zadowoleni
1926,A2,bay,zatoki;zatoce;zatokę;zatoka;zatoką
1927,A1,edward,
1928,B1,hope,Obyś;nadzieja;nadzieją;Miejmy;Oby
1929,A2,signed,podpisane;podpisany;Podpisał;podpisana;Podpisałem
1930,B1,approval,aprobaty;aprobatę;akceptacji;zatwierdzenia;zatwierdzenie
1931,A1,grade,ocenę;ósmej;siódmej;dziewiątej;szóstej
1932,A2,cambridge,
1933,A2,load,załadować;załaduj;ładować;ładunku;stek
1934,A1,sides,boki;bokach;niczyjej;stronami;fronty
1935,B1,monthly,miesięczne;miesięczny;miesięczną;miesięcznej;comiesięczną
1936,A2,path,ścieżka;ścieżką;ścieżkę;ścieżce;Ścieżka
1937,B1,continuous,ciągły;ciągłe;ciągłą;ciągła;ciągłej
1938,B1,device,urządzenie;Urządzenie;urządzenia;urządzeniem;urządzeniu
